stu_id,exer_id,cpt_seq,label
0,11,5,0.0
0,302,27,1.0
0,209,55,1.0
0,185,39,0.0
0,295,55,0.0
0,64,19,1.0
0,126,43,1.0
0,492,35,1.0
0,55,18,1.0
0,16,6,1.0
0,48,11,0.0
0,2,1,0.0
0,34,6,1.0
0,319,67,0.0
0,332,35,0.0
0,443,64,1.0
0,333,25,1.0
0,133,38,1.0
0,42,13,0.0
0,130,44,0.0
0,178,38,1.0
0,51,15,1.0
0,54,17,1.0
0,66,15,1.0
0,212,56,1.0
0,348,70,0.0
0,197,51,1.0
0,192,29,1.0
0,255,58,1.0
0,56,19,1.0
0,120,40,1.0
0,346,37,0.0
0,78,29,1.0
0,215,29,1.0
0,495,52,0.0
0,234,63,1.0
0,260,63,1.0
0,202,35,1.0
0,273,67,0.0
0,294,27,1.0
0,59,21,1.0
0,243,58,0.0
0,230,39,0.0
0,476,51,1.0
0,452,2,1.0
0,488,31,0.0
0,36,5,0.0
0,232,1,1.0
0,204,53,1.0
0,396,5,0.0
0,448,63,1.0
0,205,53,1.0
0,15,5,1.0
0,317,45,0.0
0,303,68,1.0
0,187,39,1.0
0,463,64,1.0
0,14,5,0.0
0,168,45,0.0
0,53,16,1.0
0,472,58,1.0
0,129,39,1.0
0,219,58,1.0
0,176,46,1.0
0,301,42,0.0
0,461,57,1.0
0,263,66,1.0
0,490,35,0.0
0,224,30,1.0
0,411,58,0.0
0,190,49,1.0
0,186,39,1.0
0,421,43,1.0
0,125,40,1.0
0,189,40,1.0
0,246,58,0.0
0,80,30,0.0
0,239,65,0.0
0,89,35,0.0
0,265,66,0.0
0,45,10,1.0
0,238,64,1.0
0,334,25,1.0
0,268,63,0.0
0,288,37,1.0
0,262,66,0.0
0,468,64,1.0
0,395,5,0.0
0,257,58,1.0
0,460,64,0.0
0,364,14,0.0
0,487,30,0.0
0,387,46,1.0
0,140,38,1.0
0,122,39,1.0
0,200,25,0.0
0,131,44,0.0
0,31,10,1.0
0,278,48,1.0
0,4,2,0.0
0,74,25,0.0
0,67,12,0.0
0,0,0,0.0
0,221,27,1.0
0,76,28,1.0
0,300,25,1.0
0,280,67,0.0
0,154,47,0.0
0,442,64,1.0
0,6,3,1.0
0,181,46,1.0
0,109,38,1.0
0,159,46,1.0
0,84,32,0.0
0,112,40,1.0
0,369,47,1.0
0,38,5,0.0
0,269,63,1.0
0,367,14,1.0
0,198,51,1.0
0,242,58,0.0
0,254,58,1.0
0,29,8,1.0
0,32,5,0.0
0,102,0,1.0
0,30,9,1.0
0,245,27,0.0
0,275,48,1.0
0,7,2,0.0
0,47,14,1.0
0,184,46,1.0
0,456,64,0.0
0,248,58,1.0
0,430,72,0.0
0,196,51,1.0
0,314,45,0.0
0,5,3,0.0
0,445,5,0.0
0,491,35,0.0
0,194,44,1.0
0,349,70,0.0
0,429,73,1.0
0,233,62,0.0
0,35,5,1.0
0,41,13,1.0
0,363,14,0.0
0,267,63,1.0
0,494,52,0.0
0,355,38,0.0
0,274,48,0.0
0,191,50,0.0
0,157,48,1.0
0,73,26,1.0
0,92,36,1.0
0,293,10,1.0
0,286,37,0.0
0,63,19,1.0
0,108,38,1.0
0,218,49,1.0
0,279,48,0.0
0,231,14,0.0
0,441,74,0.0
0,13,6,1.0
0,423,72,1.0
0,115,41,1.0
0,388,46,0.0
0,12,6,1.0
0,390,52,1.0
0,484,68,0.0
0,135,45,0.0
0,18,5,1.0
0,65,24,1.0
0,142,39,1.0
0,214,29,1.0
0,216,57,1.0
0,70,12,0.0
0,164,46,1.0
0,44,13,1.0
0,244,58,0.0
0,79,27,1.0
0,361,53,0.0
0,173,45,1.0
0,392,5,0.0
0,478,57,0.0
0,457,64,1.0
0,163,40,1.0
0,72,26,0.0
0,336,35,0.0
0,91,35,1.0
0,8,2,0.0
0,362,53,0.0
0,264,66,0.0
0,150,2,1.0
0,352,38,0.0
0,298,25,1.0
0,85,32,0.0
0,188,39,1.0
0,113,39,1.0
0,174,42,1.0
0,446,5,0.0
0,432,72,0.0
0,284,66,0.0
0,136,45,0.0
0,101,0,0.0
0,161,46,1.0
0,329,67,1.0
0,227,59,0.0
0,10,5,0.0
0,235,35,0.0
0,87,2,1.0
0,285,39,1.0
0,103,0,1.0
0,394,69,1.0
0,256,58,1.0
0,43,13,0.0
0,287,37,0.0
0,471,10,1.0
0,213,29,0.0
0,305,10,1.0
0,296,63,1.0
0,137,39,0.0
0,1,0,1.0
0,28,8,0.0
0,453,2,1.0
0,281,66,0.0
0,309,45,0.0
0,62,22,1.0
0,75,27,0.0
0,81,30,0.0
0,203,53,0.0
0,371,1,1.0
0,124,42,1.0
0,420,72,0.0
0,240,58,0.0
0,251,59,0.0
0,199,52,1.0
0,141,39,1.0
0,493,14,1.0
0,116,38,1.0
0,474,14,1.0
0,375,47,0.0
0,195,51,0.0
0,325,67,0.0
0,90,35,0.0
0,144,46,1.0
0,180,47,0.0
0,353,38,0.0
0,206,54,0.0
0,170,45,1.0
0,316,69,0.0
0,3,1,1.0
0,402,1,1.0
0,104,37,1.0
0,50,11,1.0
0,156,47,1.0
0,17,5,0.0
0,270,63,1.0
0,318,37,0.0
0,449,75,1.0
0,110,39,1.0
0,470,27,1.0
0,308,69,0.0
0,459,64,1.0
0,480,24,1.0
0,366,14,1.0
0,82,31,0.0
0,389,70,1.0
0,368,14,1.0
0,83,32,0.0
0,69,12,0.0
0,57,20,1.0
0,222,58,1.0
0,211,35,1.0
0,207,51,1.0
0,145,43,0.0
0,217,10,1.0
0,60,22,1.0
0,351,70,1.0
0,33,11,1.0
0,247,58,0.0
0,335,35,1.0
0,373,47,1.0
0,393,69,1.0
0,289,37,1.0
0,475,10,0.0
0,58,15,1.0
0,299,25,0.0
