stu_id,exer_id,cpt_seq,label
0,4990,74,0.0
0,5057,144,0.0
0,377,"30,31,32,185,181",1.0
0,4609,78,1.0
0,6045,103,1.0
0,4829,83,0.0
0,5224,90,1.0
0,8396,105,1.0
0,9638,133,1.0
0,5142,74,1.0
0,4166,145,0.0
0,8950,114,0.0
0,6245,85,0.0
0,4318,91,0.0
0,5156,74,1.0
0,9772,106,1.0
0,4564,131,0.0
0,5231,95,1.0
0,1341,"30,31,42,184,183",1.0
0,278,"27,46,47,181,183",1.0
0,918,"27,24,48,183,184",1.0
0,11262,"30,44,49,183,182",1.0
0,1086,"179,36,37,182,183",0.0
0,664,"38,39,182,181",1.0
0,475,"36,37,182,181",0.0
0,1086,"179,36,37,182,183",1.0
0,475,"36,37,182,181",1.0
0,11263,"30,44,49,182,183",0.0
0,1225,"44,49,181,185",1.0
0,417,"24,26,183,184",1.0
0,1086,"179,36,37,182,183",1.0
0,918,"27,24,48,183,184",0.0
0,6045,103,1.0
0,278,"27,46,47,181,183",1.0
0,4166,145,1.0
0,377,"30,31,32,185,181",1.0
0,8396,105,1.0
0,4990,74,1.0
0,4564,131,1.0
0,1225,"44,49,181,185",1.0
0,10048,78,1.0
0,9108,77,0.0
0,4035,81,1.0
0,5761,102,1.0
0,3763,96,1.0
0,8190,77,0.0
0,3791,82,0.0
0,6513,116,0.0
0,4757,105,0.0
0,9352,123,1.0
0,1030,"34,35,185,184",0.0
0,11249,"30,44,49,183,184",1.0
0,763,"30,34,35,183,184",0.0
0,1316,"30,28,29,184,185",0.0
0,1297,"24,48,185,181",1.0
0,11261,"30,44,49,184,181",0.0
0,1101,"27,24,26,181,185",1.0
0,1076,"30,36,37,181,183",0.0
0,763,"30,34,35,183,184",1.0
0,1316,"30,28,29,184,185",1.0
0,856,"30,28,29,181,185",1.0
0,295,"34,42,181,182",1.0
0,3774,136,1.0
0,5649,128,1.0
0,6061,120,1.0
0,9557,118,1.0
0,4199,124,1.0
0,4864,71,0.0
0,5392,138,0.0
0,10004,83,1.0
0,4533,125,1.0
0,4037,81,1.0
0,377,"30,31,32,185,181",1.0
0,8190,77,1.0
0,5231,95,1.0
0,4757,105,1.0
0,295,"34,42,181,182",1.0
0,417,"24,26,183,184",1.0
0,11262,"30,44,49,183,182",1.0
0,1086,"179,36,37,182,183",1.0
0,1101,"27,24,26,181,185",1.0
0,5142,74,0.0
0,1030,"34,35,185,184",1.0
0,5649,128,1.0
0,5224,90,1.0
0,4564,131,1.0
0,664,"38,39,182,181",1.0
0,475,"36,37,182,181",1.0
0,4035,81,1.0
0,4990,74,1.0
0,763,"30,34,35,183,184",1.0
0,502,"34,42,182,181",1.0
0,921,"38,39,184,181",0.0
0,594,"24,50,184,181",1.0
0,11259,"27,44,49,181,184",1.0
0,739,"30,24,25,182,181",0.0
0,1115,"24,50,185,184",1.0
0,1224,"30,34,42,185,184",1.0
0,684,"24,50,183,182",1.0
0,878,"51,24,26,183,181",0.0
0,422,"23,24,33,185,181",0.0
0,422,"23,24,33,185,181",0.0
0,3150,"68,53,184",1.0
0,3152,"68,52,184",1.0
0,3151,"68,52,184",0.0
0,442,"38,39,181,185",1.0
0,57,"20,21,179,183",1.0
0,2044,"54,183,182",0.0
0,2043,"56,183,182",1.0
0,2045,"58,183,182",1.0
0,8167,"9,2,179,181",1.0
0,8137,"16,2,183",1.0
0,8175,"6,7,179,183",1.0
0,11008,"182,1,2",1.0
0,115,"15,2,183",1.0
0,108,"10,7,182",1.0
0,111,"13,2,181",1.0
0,11193,"1,2,182",1.0
0,144,"4,2,182",1.0
0,3,"14,2,179,183",1.0
0,7,"11,7,179,183",0.0
0,11170,"180,2,183",1.0
0,8172,"20,21,182",1.0
0,145,"13,2,183",1.0
0,8069,"8,2,181",1.0
0,11044,"22,2,184",1.0
0,8162,"20,21,185",0.0
0,165,"20,21,185",1.0
0,160,"8,2,185",1.0
0,11099,"11,7,183",1.0
0,447,"27,46,47,183,181",0.0
0,854,"23,24,25,181,185",1.0
0,6652,143,0.0
0,6650,76,0.0
0,6649,83,0.0
0,6651,107,1.0
0,6914,76,1.0
0,6913,126,0.0
0,6916,143,1.0
0,6915,72,1.0
0,6838,86,0.0
0,6839,143,1.0
0,6837,116,1.0
0,6840,75,1.0
0,11562,138,1.0
0,11560,143,1.0
0,11561,74,0.0
0,11559,77,1.0
0,10636,116,1.0
0,10635,77,0.0
0,10634,76,0.0
0,10637,143,0.0
0,7295,"146,158,162,179,178,149",1.0
0,7292,"146,158,162,179,178,150",0.0
0,7296,"146,158,162,179,178,156",1.0
0,7293,"146,158,162,179,178,149",1.0
0,7294,"146,158,162,179,178,149",0.0
0,1453,"54,184,181",1.0
0,1454,"52,184,181",1.0
0,1452,"53,184,181",1.0
0,1879,"52,183,182",1.0
0,1880,"57,183,182",0.0
0,1878,"53,183,182",1.0
0,1807,"52,181,182",1.0
0,1808,"52,181,182",1.0
0,1806,"56,181,182",1.0
0,1731,"52,183,182",1.0
0,1733,"54,183,182",1.0
0,1732,"58,183,182",1.0
0,2575,"53,183,182",1.0
0,2576,"179,55,183,182",1.0
0,2574,"56,183,182",1.0
0,1592,"54,182,183",1.0
0,1591,"58,182,183",1.0
0,1590,"53,182,183",1.0
0,2373,"53,183,185",1.0
0,2374,"52,183,185",0.0
0,2375,"58,183,185",1.0
0,1408,"52,181,185",1.0
0,1409,"55,181,185",1.0
0,1407,"56,181,185",1.0
0,1470,"53,183,185",0.0
0,1471,"54,183,185",1.0
0,1472,"52,183,185",1.0
0,2212,"53,181,185",0.0
0,2211,"56,181,185",1.0
0,2213,"58,181,185",1.0
0,1734,"56,182,183",0.0
0,1735,"52,182,183",0.0
0,1736,"58,182,183",0.0
0,1461,"53,185,184",1.0
0,1462,"52,185,184",1.0
0,1463,"54,185,184",1.0
0,2295,"53,183,184",1.0
0,2297,"179,58,183,184",1.0
0,2296,"52,183,184",1.0
0,2273,"54,182,181",0.0
0,2272,"52,182,181",1.0
0,2271,"53,182,181",1.0
0,2244,"179,52,182,184",1.0
0,2245,"56,182,184",0.0
0,2246,"54,182,184",1.0
0,2012,"55,181,182",0.0
1,5202,74,1.0
1,4512,93,0.0
1,6499,114,0.0
1,1204,"24,25,185,183",1.0
1,1295,"30,44,45,181,185",1.0
1,380,"36,37,185,181",1.0
